IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170043546,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,01/16/2017,19:10,SOUTHERN,"ARREST, BOOKED",STEUART ST / HOWARD ST,-122.39164888421995,37.79200524507366,"(37.79200524507366, -122.39164888421995)",17004354605014
170043643,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,01/16/2017,20:11,MISSION,NONE,1200 Block of TREAT AV,-122.4128304029496,37.7501495078008,"(37.7501495078008, -122.4128304029496)",17004364305043
170044011,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,01/16/2017,10:30,SOUTHERN,NONE,900 Block of HARRISON ST,-122.40274265009809,37.77839909437468,"(37.77839909437468, -122.40274265009809)",17004401105011
170044011,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,01/16/2017,10:30,SOUTHERN,NONE,900 Block of HARRISON ST,-122.40274265009809,37.77839909437468,"(37.77839909437468, -122.40274265009809)",17004401105041
170044168,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,01/17/2017,01:12,PARK,"ARREST, BOOKED",800 Block of PIERCE ST,-122.43502821575044,37.77774694773637,"(37.77774694773637, -122.43502821575044)",17004416805014
170044237,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,01/17/2017,01:00,NORTHERN,NONE,1700 Block of PACIFIC AV,-122.42405429837609,37.79465608402079,"(37.79465608402079, -122.42405429837609)",17004423705073
170044265,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Tuesday,01/17/2017,04:30,CENTRAL,"ARREST, BOOKED",100 Block of POST ST,-122.40401339245443,37.78890476787174,"(37.78890476787174, -122.40401339245443)",17004426505072
170044271,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,01/17/2017,04:30,BAYVIEW,NONE,1500 Block of CUSTER AV,-122.39018328278777,37.745795694086155,"(37.745795694086155, -122.39018328278777)",17004427105153
170044390,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,01/13/2017,14:00,SOUTHERN,NONE,300 Block of FOLSOM ST,-122.3929764055106,37.78840896767877,"(37.78840896767877, -122.3929764055106)",17004439005151
170044469,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,01/16/2017,21:30,NORTHERN,NONE,1600 Block of OCTAVIA ST,-122.42669936130757,37.78741161826052,"(37.78741161826052, -122.42669936130757)",17004446905073
170044613,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,01/17/2017,07:30,NORTHERN,NONE,PINE ST / FILLMORE ST,-122.43364858048511,37.78795075872253,"(37.78795075872253, -122.43364858048511)",17004461305073
170044845,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Friday,01/13/2017,17:30,PARK,NONE,800 Block of STANYAN ST,-122.45299935309548,37.76683732908809,"(37.76683732908809, -122.45299935309548)",17004484505011
170044920,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,01/17/2017,11:20,CENTRAL,"ARREST, BOOKED",100 Block of LOMBARD ST,-122.4041935869783,37.80398380919187,"(37.80398380919187, -122.4041935869783)",17004492005014
170045097,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,01/17/2017,08:00,INGLESIDE,NONE,300 Block of CASITAS AV,-122.45932184731697,37.734904266873144,"(37.734904266873144, -122.45932184731697)",17004509705041
170047350,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,01/13/2017,05:30,CENTRAL,NONE,0 Block of BELDEN ST,-122.40384038835343,37.79127001246728,"(37.79127001246728, -122.40384038835343)",17004735005151
170047429,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,01/18/2017,05:21,NORTHERN,NONE,2000 Block of FILLMORE ST,-122.43367689224375,37.78844611572576,"(37.78844611572576, -122.43367689224375)",17004742905071
170047598,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",Sunday,01/15/2017,16:30,RICHMOND,NONE,300 Block of 29TH AV,-122.48929119750689,37.782735835121265,"(37.782735835121265, -122.48929119750689)",17004759805021
170048295,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,01/18/2017,12:00,INGLESIDE,NONE,100 Block of GOLDMINE DR,-122.43844030463289,37.742682344386175,"(37.742682344386175, -122.43844030463289)",17004829505041
170048784,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Wednesday,01/18/2017,08:00,INGLESIDE,"ARREST, BOOKED",100 Block of GOLDMINE DR,-122.43909280700676,37.742642225804794,"(37.742642225804794, -122.43909280700676)",17004878405041
170049027,BURGLARY,"BURGLARY OF FLAT, ATTEMPTED FORCIBLE ENTRY",Monday,01/16/2017,21:00,CENTRAL,NONE,400 Block of GREENWICH ST,-122.40769174516862,37.80248227467095,"(37.80248227467095, -122.40769174516862)",17004902705022
170049099,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,01/17/2017,23:36,CENTRAL,NONE,300 Block of THE EMBARCADERONORTH ST,-122.39637443911604,37.7980532528058,"(37.7980532528058, -122.39637443911604)",17004909905071
170049710,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,01/18/2017,02:00,BAYVIEW,NONE,0 Block of BALDWIN CT,-122.38069983066751,37.72971944197382,"(37.72971944197382, -122.38069983066751)",17004971005083
170050030,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Thursday,01/19/2017,05:01,INGLESIDE,"ARREST, BOOKED",600 Block of ANDOVER ST,-122.41680750817758,37.73584339018923,"(37.73584339018923, -122.41680750817758)",17005003005051
170050052,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,01/19/2017,00:01,NORTHERN,NONE,3200 Block of DIVISADERO ST,-122.44268055058104,37.79950711501787,"(37.79950711501787, -122.44268055058104)",17005005205073
170050143,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,01/13/2017,14:00,NORTHERN,NONE,1500 Block of PINE ST,-122.42131914549772,37.789460015170455,"(37.789460015170455, -122.42131914549772)",17005014305173
170050262,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,01/18/2017,18:00,SOUTHERN,NONE,200 Block of MARKET ST,-122.39685349996866,37.79267911710725,"(37.79267911710725, -122.39685349996866)",17005026205071
170050450,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,01/18/2017,19:30,MISSION,NONE,800 Block of DOLORES ST,-122.42567912842091,37.755806037784524,"(37.755806037784524, -122.42567912842091)",17005045005083
170051511,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, ATT. FORCIBLE",Friday,01/13/2017,13:30,TARAVAL,NONE,600 Block of GARFIELD ST,-122.46851080102041,37.71971696634654,"(37.71971696634654, -122.46851080102041)",17005151105142
170036745,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",Wednesday,01/11/2017,10:00,NORTHERN,NONE,0 Block of SANCHEZ ST,-122.43134286440271,37.76845390729817,"(37.76845390729817, -122.43134286440271)",17003674505021
170052105,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Thursday,01/19/2017,16:13,SOUTHERN,NONE,700 Block of MARKET ST,-122.40391914835712,37.78711609846718,"(37.78711609846718, -122.40391914835712)",17005210505053
170052478,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,01/14/2017,19:00,INGLESIDE,NONE,500 Block of WILDE AV,-122.40779527345947,37.71790566450458,"(37.71790566450458, -122.40779527345947)",17005247805043
170052490,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,01/11/2017,18:26,MISSION,NONE,2200 Block of MISSION ST,-122.41935017322852,37.76101609120562,"(37.76101609120562, -122.41935017322852)",17005249005013
170053147,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,01/20/2017,02:42,MISSION,NONE,4200 Block of 26TH ST,-122.43490596889673,37.748083249375455,"(37.748083249375455, -122.43490596889673)",17005314705083
170053169,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Friday,01/20/2017,03:10,CENTRAL,NONE,400 Block of JACKSON ST,-122.40266811542811,37.79646589021253,"(37.79646589021253, -122.40266811542811)",17005316905051
170053175,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,01/19/2017,23:00,SOUTHERN,NONE,500 Block of 8TH ST,-122.40613267926716,37.77193828121191,"(37.77193828121191, -122.40613267926716)",17005317505073
170053410,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,01/20/2017,06:55,SOUTHERN,"ARREST, BOOKED",1200 Block of FOLSOM ST,-122.41080247780779,37.774329915383596,"(37.774329915383596, -122.41080247780779)",17005341005153
170053686,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Friday,01/20/2017,10:55,NORTHERN,NONE,900 Block of LAGUNA ST,-122.42703999074601,37.77996027079659,"(37.77996027079659, -122.42703999074601)",17005368605081
170053692,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,01/19/2017,20:00,CENTRAL,NONE,0 Block of COLUMBUS AV,-122.40428584647307,37.79614168865952,"(37.79614168865952, -122.40428584647307)",17005369205071
170053777,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Thursday,01/19/2017,21:00,PARK,NONE,600 Block of HAIGHT ST,-122.43291834031136,37.771736533036915,"(37.771736533036915, -122.43291834031136)",17005377705083
170053824,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Thursday,01/19/2017,22:00,MISSION,NONE,600 Block of SHOTWELL ST,-122.41563229606218,37.75802016251561,"(37.75802016251561, -122.41563229606218)",17005382405042
170053937,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Friday,01/20/2017,09:15,TARAVAL,NONE,1400 Block of SLOAT BL,-122.48746620333434,37.734325210196594,"(37.734325210196594, -122.48746620333434)",17005393705081
170053971,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,01/20/2017,07:14,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.40224602909709,37.78108881533455,"(37.78108881533455, -122.40224602909709)",17005397105071
170054145,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,01/19/2017,22:30,MISSION,NONE,400 Block of FAIROAKS ST,-122.4236830964479,37.749496587626744,"(37.749496587626744, -122.4236830964479)",17005414505073
170054333,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,01/20/2017,09:30,RICHMOND,NONE,600 Block of 43RD AV,-122.50388041391992,37.77633332053776,"(37.77633332053776, -122.50388041391992)",17005433305041
170054377,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Thursday,01/19/2017,16:30,PARK,NONE,1700 Block of GOLDEN GATE AV,-122.43938771861016,37.77856152269548,"(37.77856152269548, -122.43938771861016)",17005437705011
170054628,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,01/20/2017,10:00,BAYVIEW,NONE,700 Block of BRUSSELS ST,-122.40375044380448,37.72292778385021,"(37.72292778385021, -122.40375044380448)",17005462805041
170055024,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,01/20/2017,08:00,PARK,NONE,0 Block of MIDCREST WY,-122.44953387433279,37.7476990248267,"(37.7476990248267, -122.44953387433279)",17005502405041
170055068,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,01/03/2017,12:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.41283433212864,37.77779030942458,"(37.77779030942458, -122.41283433212864)",17005506805043
170055262,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Friday,01/20/2017,19:47,TARAVAL,NONE,100 Block of SERRANO DR,-122.4785315326753,37.720075602817744,"(37.720075602817744, -122.4785315326753)",17005526205081
170055977,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,01/21/2017,01:59,SOUTHERN,"ARREST, BOOKED",500 Block of BRANNAN ST,-122.39771322644543,37.77746966623983,"(37.77746966623983, -122.39771322644543)",17005597705153
170056050,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,01/21/2017,05:00,SOUTHERN,NONE,0 Block of NEWMONTGOMERY ST,-122.40173828350625,37.7885335775983,"(37.7885335775983, -122.40173828350625)",17005605005073
170056232,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,01/21/2017,03:26,RICHMOND,NONE,700 Block of ARGUELLO BL,-122.45847211449035,37.77670527700712,"(37.77670527700712, -122.45847211449035)",17005623205081
170056248,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,01/17/2017,12:00,CENTRAL,NONE,500 Block of BATTERY ST,-122.40051710059588,37.79634389945833,"(37.79634389945833, -122.40051710059588)",17005624805041
170056414,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,01/15/2017,13:00,MISSION,NONE,3000 Block of 24TH ST,-122.41273398580383,37.752641755571354,"(37.752641755571354, -122.41273398580383)",17005641405153
170056737,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,01/17/2017,04:15,SOUTHERN,NONE,400 Block of 10TH ST,-122.41054116698672,37.77091305661651,"(37.77091305661651, -122.41054116698672)",17005673705071
170056890,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,01/19/2017,04:49,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.41379841586897,37.78562979423735,"(37.78562979423735, -122.41379841586897)",17005689005013
170057428,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,01/17/2017,23:30,INGLESIDE,NONE,0 Block of CHENERY ST,-122.42562448889494,37.74094951665692,"(37.74094951665692, -122.42562448889494)",17005742805083
170057763,BURGLARY,"BURGLARY, VEHICLE, ATT. (ARREST MADE)",Saturday,01/21/2017,15:30,CENTRAL,"ARREST, BOOKED",1000 Block of COLUMBUS AV,-122.41570312044341,37.804187605083655,"(37.804187605083655, -122.41570312044341)",17005776305015
170058266,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,01/21/2017,06:30,MISSION,NONE,2000 Block of MARKET ST,-122.42695563170949,37.769247063207025,"(37.769247063207025, -122.42695563170949)",17005826605053
170058545,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Sunday,01/22/2017,02:00,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.36556542535305,37.80967070132394,"(37.80967070132394, -122.36556542535305)",17005854505081
170058915,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,01/21/2017,15:30,CENTRAL,NONE,300 Block of BUSH ST,-122.40320882056261,37.79091949651568,"(37.79091949651568, -122.40320882056261)",17005891505173
170059195,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,01/17/2017,18:00,CENTRAL,NONE,600 Block of CHESTNUT ST,-122.41407704553835,37.803703892397934,"(37.803703892397934, -122.41407704553835)",17005919505073
170059399,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,01/19/2017,18:00,CENTRAL,NONE,900 Block of GRANT AV,-122.40649729335992,37.795601695164834,"(37.795601695164834, -122.40649729335992)",17005939905151
170059725,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,01/22/2017,13:10,MISSION,"ARREST, BOOKED",2300 Block of 16TH ST,-122.40952991327822,37.76571843952822,"(37.76571843952822, -122.40952991327822)",17005972505053
170059800,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,01/22/2017,13:30,TENDERLOIN,"ARREST, BOOKED",200 Block of POWELL ST,-122.40820165725361,37.78688491131065,"(37.78688491131065, -122.40820165725361)",17005980005051
170060205,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Sunday,01/22/2017,04:11,INGLESIDE,NONE,3200 Block of MISSION ST,-122.42039487496011,37.74468822280299,"(37.74468822280299, -122.42039487496011)",17006020505071
170060885,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,01/17/2017,19:00,MISSION,NONE,1200 Block of DOLORES ST,-122.42481105686407,37.749842367006515,"(37.749842367006515, -122.42481105686407)",17006088505071
170061225,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,01/23/2017,01:02,CENTRAL,"ARREST, BOOKED",1100 Block of BUSH ST,-122.4161992045022,37.78915877129605,"(37.78915877129605, -122.4161992045022)",17006122505083
170046299,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,01/17/2017,18:20,BAYVIEW,"ARREST, BOOKED",1300 Block of ILLINOIS ST,-122.3870700200771,37.75479042361972,"(37.75479042361972, -122.3870700200771)",17004629905014
170061344,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Monday,01/23/2017,03:04,MISSION,NONE,2300 Block of MARKET ST,-122.4342290039533,37.7634850137846,"(37.7634850137846, -122.4342290039533)",17006134405151
170061479,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,01/22/2017,21:00,NORTHERN,NONE,1400 Block of FRANCISCO ST,-122.42903777510608,37.802630777061445,"(37.802630777061445, -122.42903777510608)",17006147905043
170061623,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,01/23/2017,04:00,MISSION,NONE,300 Block of VALENCIA ST,-122.42209781733251,37.7678105248182,"(37.7678105248182, -122.42209781733251)",17006162305051
170061708,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,01/22/2017,21:36,NORTHERN,NONE,600 Block of POLK ST,-122.41902096434852,37.782652976076974,"(37.782652976076974, -122.41902096434852)",17006170805053
170061952,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,01/22/2017,04:56,CENTRAL,NONE,200 Block of KEARNY ST,-122.4040508819868,37.79051431451242,"(37.79051431451242, -122.4040508819868)",17006195205151
170062289,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,01/23/2017,11:51,TARAVAL,NONE,2400 Block of JUDAH ST,-122.4882500971336,37.76114968101243,"(37.76114968101243, -122.4882500971336)",17006228905081
170062740,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,01/15/2017,12:00,PARK,NONE,200 Block of FREDERICK ST,-122.44679558673778,37.76721959004043,"(37.76721959004043, -122.44679558673778)",17006274005043
170063378,BURGLARY,"BURGLARY OF RESIDENCE, ATTEMPTED FORCIBLE ENTRY",Friday,01/20/2017,10:30,INGLESIDE,NONE,5600 Block of DIAMONDHEIGHTS BL,-122.43851933381772,37.73839711306601,"(37.73839711306601, -122.43851933381772)",17006337805042
170063936,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Thursday,01/19/2017,14:00,INGLESIDE,NONE,0 Block of TURQUOISE WY,-122.4448077845049,37.74362932467459,"(37.74362932467459, -122.4448077845049)",17006393605041
170064172,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,01/22/2017,22:59,INGLESIDE,NONE,0 Block of GODEUS ST,-122.42108607966208,37.742641254067,"(37.742641254067, -122.42108607966208)",17006417205043
170064558,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Tuesday,01/24/2017,03:35,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4138200701762,37.78573829503221,"(37.78573829503221, -122.4138200701762)",17006455805081
170064809,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,01/23/2017,22:15,NORTHERN,NONE,100 Block of CHURCH ST,-122.42908029701874,37.76819797474645,"(37.76819797474645, -122.42908029701874)",17006480905013
170065051,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,01/23/2017,00:01,MISSION,NONE,400 Block of NOE ST,-122.43297924814654,37.7622151221049,"(37.7622151221049, -122.43297924814654)",17006505105083
170065261,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Monday,01/23/2017,18:00,PARK,NONE,800 Block of CLAYTON ST,-122.4478501617142,37.76654817288703,"(37.76654817288703, -122.4478501617142)",17006526105141
170065857,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,01/21/2017,15:35,NORTHERN,NONE,1000 Block of TURK ST,-122.42556492400226,37.781270161172614,"(37.781270161172614, -122.42556492400226)",17006585705073
170066231,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,01/24/2017,16:15,INGLESIDE,"ARREST, BOOKED",3200 Block of MISSION ST,-122.42052630907807,37.7447254713657,"(37.7447254713657, -122.42052630907807)",17006623105153
170066491,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,01/21/2017,02:00,TARAVAL,NONE,1600 Block of 47TH AV,-122.5066006620361,37.75569998506102,"(37.75569998506102, -122.5066006620361)",17006649105081
170067007,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Friday,01/20/2017,23:59,MISSION,NONE,500 Block of YORK ST,-122.40914812348542,37.76244371821784,"(37.76244371821784, -122.40914812348542)",17006700705061
170067085,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,01/24/2017,18:30,INGLESIDE,"ARREST, BOOKED",700 Block of MOSCOW ST,-122.43180920357939,37.7158291631877,"(37.7158291631877, -122.43180920357939)",17006708505153
170067790,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Wednesday,01/25/2017,03:10,SOUTHERN,NONE,300 Block of BRANNAN ST,-122.3936950359075,37.78049034482076,"(37.78049034482076, -122.3936950359075)",17006779005151
170067803,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,01/25/2017,04:00,NORTHERN,NONE,1200 Block of CHESTNUT ST,-122.42391435615824,37.80232912456933,"(37.80232912456933, -122.42391435615824)",17006780305071
170067819,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,01/24/2017,18:30,INGLESIDE,NONE,100 Block of LELAND AV,-122.40604991914951,37.712157428264376,"(37.712157428264376, -122.40604991914951)",17006781905051
170068287,BURGLARY,"BURGLARY,FLAT UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,01/24/2017,16:30,PARK,NONE,0 Block of BEAVER ST,-122.43430318788799,37.76493750616031,"(37.76493750616031, -122.43430318788799)",17006828705121
170068635,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/21/2017,17:00,SOUTHERN,NONE,700 Block of FOLSOM ST,-122.39962543506124,37.783158501359694,"(37.783158501359694, -122.39962543506124)",17006863505013
170068823,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Tuesday,01/24/2017,15:00,INGLESIDE,NONE,4700 Block of MISSION ST,-122.43686793261705,37.72204864553172,"(37.72204864553172, -122.43686793261705)",17006882305012
170068908,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Wednesday,01/25/2017,13:20,NORTHERN,"ARREST, BOOKED",2300 Block of CHESTNUT ST,-122.44201678560036,37.80002781544521,"(37.80002781544521, -122.44201678560036)",17006890805053
